Teilnehmer;Anmeldeart_A;Verfahren;Bezugsnummer/LRN;Anlagedatum;Zeit;Zeitpunkt der letzten CUSTAX;Überlassungsdatum;Annahmedatum;Registriernummer/MRN;Weitere Reg.Nr.;EDIFNR;Versendungsland;Art der Vertretung;Vertreter des Anmelders;Vertreter AE EORI;AE Name;Versender CZ EORI;CZ Code;CZ Name;CZ Ländercode;Empfänger CN EORI;CN Code;CN Name;CN Ländercode;Anmelder DT EORI;DT Code;DT Name;DT Ländercode;UstID-DT;Käufer BY Name;BY EORI;Verkäufer SL Name;SL EORI;ZollRechtlicherStatus;Bewilligungsnummer;Gesamtgewicht;Liefercode;Lieferort;Lieferkey;Geschäftsart;Rechnungsbetrag;Rechnungswährung;Rechnungskurs;Zollstelle;Aufschubart;HZAZoll;KontoZoll;TextZoll;EORIZoll;KennzeichenEigenZoll;ArtEust;HZAEust;KontoEusT;TextEust;EORIEust;KennzeichenEigenEust;Container;Unterlagenzeile;Unterlagenbereich;Unterlagenart;Unterlagennummer;Unterlagendatum;PositionNo;Positionen;Vorausstl. Zollabgabe;Vorausstl. Zollsatzabgabe;Vorausstl. Eustabgabe;Vorausstl. Eustsatzabgabe;Zollwert;AbgabeZoll;AbgabeZollsatz;Eustwert;AbgabeEust;AbgabeEustsatz;AbgabeAntidumping;AbgabeAntidumpingSatz;Status Steuerbescheid;ArtikelCode;Warentarifnummer;Warenzusatz1;Warenzusatz2;Warenbezeichnung;Verfahren;EU Code;Artikelpreis;Statistischerwert;Eust manuell;Ursprung;Präferenzursprungsland;Beguenstigung;Rohmasse;Rohmasseeinheit;Eigenmasse;Eigenmasseeinheit;Positionszusatz;Aussenhandelstatistische Menge;Maßeinheit;AnzahlPackstücke;Packstückart;Packstückbezeichnung;Zusätzliche angaben;SonderAbgabeZoll;SonderAbgabeEust;AbgabeZusatzzölle;SonderAbgabeAntidumping;Verbrauchssteuern;Positionsunterlagenzeile;Unterlagenbereich;Unterlagenart;Unterlagennummer;Unterlagendatum;DV1Rechnungsbetrag;Währung;DV1UmgerechnerterRechnungsbetrag;Währung;DV1Versicherung;Währung;DV1Luftfrachtkosten;Währung;DV1Frachtkosten;Währung;DV1Materialien;Währung;DV1Provisionen;Währung;Abflughafen Code;Abflughafen Text;Vorpapierart;Vorpapiere Reg.nummer;BEAnteil SumA;BEAnteil ZL;BEAnteil AV;UST-ID Einführer;UST-ID Erwerber;UST-ID Fiskalvertreter;Shipmentnummer;Importstatus
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;7;22;0,00;0,0;64,70;19;335,78;0,00;0,0;340,51;64,70;19;;;5;217.337-101;85392130000;;;"hier: 300 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R37 H18 12V 65W STD       8GH, Artikel: 217.337-101, P/O: 4502937628

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;330,00;336,00;;Südkorea (Republik Korea);KR;300;;;9,000000;KGM;;300,000;NAR;;;;;;;;;;2;4;7HHF;SEL0483543;12.03.2025;330,00;EUR;330,00;EUR;0,06;EUR;;;5,72;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;8;22;0,00;0,0;187,99;19;976,19;0,00;0,0;989,43;187,99;19;;;5;235.698-101;85392130000;;;"hier: 800 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R37 H19 12V 60/55W STD 8GJ Artikel: 235.698-101, P/O:  4502937628

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;960,00;976,00;;Südkorea (Republik Korea);KR;300;;;25,200000;KGM;;800,000;NAR;;;;;;;;;;0;3;N864;020-11-200168;08.01.2025;960,00;EUR;960,00;EUR;0,18;EUR;;;16,01;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;8;22;0,00;0,0;187,99;19;976,19;0,00;0,0;989,43;187,99;19;;;5;235.698-101;85392130000;;;"hier: 800 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R37 H19 12V 60/55W STD 8GJ Artikel: 235.698-101, P/O:  4502937628

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;960,00;976,00;;Südkorea (Republik Korea);KR;300;;;25,200000;KGM;;800,000;NAR;;;;;;;;;;1;4;N380;BA-241213-002;15.01.2025;960,00;EUR;960,00;EUR;0,18;EUR;;;16,01;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;8;22;0,00;0,0;187,99;19;976,19;0,00;0,0;989,43;187,99;19;;;5;235.698-101;85392130000;;;"hier: 800 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R37 H19 12V 60/55W STD 8GJ Artikel: 235.698-101, P/O:  4502937628

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;960,00;976,00;;Südkorea (Republik Korea);KR;300;;;25,200000;KGM;;800,000;NAR;;;;;;;;;;2;4;7HHF;SEL0483543;12.03.2025;960,00;EUR;960,00;EUR;0,18;EUR;;;16,01;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;9;22;0,00;0,0;649,37;19;3366,93;0,00;0,0;3417,75;649,37;19;;;5;008.356-121;85392130000;;;hier: 3600 Stk.  Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R 37-H8-12V35W 8GH, Artikel: 008.356-121, P/O: 4502938916;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;3304,80;3367,00;;Südkorea (Republik Korea);KR;300;;;96,700000;KGM;;3600,000;NAR;;;;;;;;;;0;3;N864;020-11-200168;08.01.2025;3304,80;EUR;3304,80;EUR;0,69;EUR;;;61,44;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;9;22;0,00;0,0;649,37;19;3366,93;0,00;0,0;3417,75;649,37;19;;;5;008.356-121;85392130000;;;hier: 3600 Stk.  Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R 37-H8-12V35W 8GH, Artikel: 008.356-121, P/O: 4502938916;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;3304,80;3367,00;;Südkorea (Republik Korea);KR;300;;;96,700000;KGM;;3600,000;NAR;;;;;;;;;;1;4;N380;BA-241213-002;15.01.2025;3304,80;EUR;3304,80;EUR;0,69;EUR;;;61,44;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;9;22;0,00;0,0;649,37;19;3366,93;0,00;0,0;3417,75;649,37;19;;;5;008.356-121;85392130000;;;hier: 3600 Stk.  Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R 37-H8-12V35W 8GH, Artikel: 008.356-121, P/O: 4502938916;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;3304,80;3367,00;;Südkorea (Republik Korea);KR;300;;;96,700000;KGM;;3600,000;NAR;;;;;;;;;;2;4;7HHF;SEL0483543;12.03.2025;3304,80;EUR;3304,80;EUR;0,69;EUR;;;61,44;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;10;22;0,00;0,0;1201,07;19;6241,61;0,00;0,0;6321,44;1201,07;19;;;5;007.157-201;85392130000;;;"hier: 9600 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R 37-H7-12V55W 8GH, Artikel: 007.157-201, P/O: 4502938916 

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;6144,00;6242,00;;Südkorea (Republik Korea);KR;300;;;151,900000;KGM;;9600,000;NAR;;;;;;;;;;0;3;N864;020-11-200168;08.01.2025;6144,00;EUR;6144,00;EUR;1,09;EUR;;;96,52;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;10;22;0,00;0,0;1201,07;19;6241,61;0,00;0,0;6321,44;1201,07;19;;;5;007.157-201;85392130000;;;"hier: 9600 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R 37-H7-12V55W 8GH, Artikel: 007.157-201, P/O: 4502938916 

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;6144,00;6242,00;;Südkorea (Republik Korea);KR;300;;;151,900000;KGM;;9600,000;NAR;;;;;;;;;;1;4;N380;BA-241213-002;15.01.2025;6144,00;EUR;6144,00;EUR;1,09;EUR;;;96,52;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;10;22;0,00;0,0;1201,07;19;6241,61;0,00;0,0;6321,44;1201,07;19;;;5;007.157-201;85392130000;;;"hier: 9600 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R 37-H7-12V55W 8GH, Artikel: 007.157-201, P/O: 4502938916 

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;6144,00;6242,00;;Südkorea (Republik Korea);KR;300;;;151,900000;KGM;;9600,000;NAR;;;;;;;;;;2;4;7HHF;SEL0483543;12.03.2025;6144,00;EUR;6144,00;EUR;1,09;EUR;;;96,52;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;11;22;0,00;0,0;755,39;19;3924,93;0,00;0,0;3975,75;755,39;19;;;5;008.358-241;85392130000;;;"hier: 3600 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R 37-H11-24V70W           8GH, Artikel: 008.358-241, P/O: 4502938916 

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;3862,80;3925,00;;Südkorea (Republik Korea);KR;300;;;96,700000;KGM;;3600,000;NAR;;;;;;;;;;0;3;N864;020-11-200168;08.01.2025;3862,80;EUR;3862,80;EUR;0,69;EUR;;;61,44;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;11;22;0,00;0,0;755,39;19;3924,93;0,00;0,0;3975,75;755,39;19;;;5;008.358-241;85392130000;;;"hier: 3600 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R 37-H11-24V70W           8GH, Artikel: 008.358-241, P/O: 4502938916 

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;3862,80;3925,00;;Südkorea (Republik Korea);KR;300;;;96,700000;KGM;;3600,000;NAR;;;;;;;;;;1;4;N380;BA-241213-002;15.01.2025;3862,80;EUR;3862,80;EUR;0,69;EUR;;;61,44;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;11;22;0,00;0,0;755,39;19;3924,93;0,00;0,0;3975,75;755,39;19;;;5;008.358-241;85392130000;;;"hier: 3600 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R 37-H11-24V70W           8GH, Artikel: 008.358-241, P/O: 4502938916 

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;3862,80;3925,00;;Südkorea (Republik Korea);KR;300;;;96,700000;KGM;;3600,000;NAR;;;;;;;;;;2;4;7HHF;SEL0483543;12.03.2025;3862,80;EUR;3862,80;EUR;0,69;EUR;;;61,44;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;12;22;0,00;0,0;592,78;19;3098,34;0,00;0,0;3119,89;592,78;19;;;5;007.157-231;85392130000;;;"hier: 2400 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge  H7 24V 70W LONGL.,SINGL.COIL  8GH, Artikel: 007.157-231, P/O: 4502938916

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;3072,00;3098,00;;Südkorea (Republik Korea);KR;300;;;41,000000;KGM;;2400,000;NAR;;;;;;;;;;0;3;N864;020-11-200168;08.01.2025;3072,00;EUR;3072,00;EUR;0,29;EUR;;;26,05;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SSEL0483543-FTAU-HELLA;02.05.2025;09:51;12.05.2025 07:16;12.05.2025;12.05.2025;25DE4851ECA01CM1R4;ATC400583280520254851;CUSTAX48510000838921073120525071627;KR;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;BIOLIGHT;BIOLIGHT Co., LTD.;KR;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;BIOLIGHT Co., LTD.;;IM;;2783,100000;FOB;Busan;1;11;112643,40;EUR;;DE004851 -- Hamburg;A0000;;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; FTAU1305072;;;;;;12;22;0,00;0,0;592,78;19;3098,34;0,00;0,0;3119,89;592,78;19;;;5;007.157-231;85392130000;;;"hier: 2400 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge  H7 24V 70W LONGL.,SINGL.COIL  8GH, Artikel: 007.157-231, P/O: 4502938916

";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;3072,00;3098,00;;Südkorea (Republik Korea);KR;300;;;41,000000;KGM;;2400,000;NAR;;;;;;;;;;1;4;N380;BA-241213-002;15.01.2025;3072,00;EUR;3072,00;EUR;0,29;EUR;;;26,05;EUR;;;;;;;ATNEU;; ATB152139890420254851 - POS 1;;;;;;;
